Id,ActivityDate,TotalSteps,TotalDistance,SedentaryMinutes,Calories,ActiveMinutes,TotalLoggedMinutes,indexOfWeek,dayNames
6290855005,"2016-05-02 00:00:00",6781,5.13,1172,2725,268,1440,2,Monday
6290855005,"2016-05-03 00:00:00",6047,4.57,1200,2671,240,1440,3,Tuesday
6290855005,"2016-05-04 00:00:00",5832,4.41,1168,2718,272,1440,4,Wednesday
6290855005,"2016-05-05 00:00:00",6339,4.79,1201,2682,239,1440,5,Thursday
6290855005,"2016-05-06 00:00:00",6116,4.62,1135,2806,305,1440,6,Friday
6290855005,"2016-05-07 00:00:00",5510,4.17,1213,2613,227,1440,7,Saturday
6290855005,"2016-05-08 00:00:00",7706,5.83,1189,2712,251,1440,1,Sunday
6290855005,"2016-05-09 00:00:00",6277,4.75,800,2175,264,1064,2,Monday
6290855005,"2016-05-10 00:00:00",0,0,1440,0,0,1440,3,Tuesday
6775888955,"2016-04-12 00:00:00",0,0,1440,1841,0,1440,3,Tuesday
6775888955,"2016-04-13 00:00:00",4053,2.91,1053,2400,120,1173,4,Wednesday
6775888955,"2016-04-14 00:00:00",5162,3.7,863,2507,143,1006,5,Thursday
6775888955,"2016-04-15 00:00:00",1282,0.92,976,2127,58,1034,6,Friday
6775888955,"2016-04-16 00:00:00",4732,3.39,1377,2225,63,1440,7,Saturday
6775888955,"2016-04-17 00:00:00",2497,1.79,1392,2067,48,1440,1,Sunday
6775888955,"2016-04-18 00:00:00",8294,5.95,1233,2798,207,1440,2,Monday
6775888955,"2016-04-19 00:00:00",0,0,1440,1841,0,1440,3,Tuesday
6775888955,"2016-04-20 00:00:00",10771,7.72,1079,3727,361,1440,4,Wednesday
6775888955,"2016-04-21 00:00:00",0,0,1440,1841,0,1440,5,Thursday
6775888955,"2016-04-22 00:00:00",637,0.46,1420,1922,20,1440,6,Friday
6775888955,"2016-04-23 00:00:00",0,0,1440,1841,0,1440,7,Saturday
6775888955,"2016-04-24 00:00:00",2153,1.54,1400,2053,40,1440,1,Sunday
6775888955,"2016-04-25 00:00:00",6474,4.64,1302,2484,138,1440,2,Monday
6775888955,"2016-04-26 00:00:00",7091,5.27,1321,2584,119,1440,3,Tuesday
6775888955,"2016-04-27 00:00:00",0,0,1440,1841,0,1440,4,Wednesday
6775888955,"2016-04-28 00:00:00",703,0.5,1410,1993,30,1440,5,Thursday
6775888955,"2016-04-29 00:00:00",0,0,1440,1841,0,1440,6,Friday
6775888955,"2016-04-30 00:00:00",2503,1.79,1344,2280,96,1440,7,Saturday
6775888955,"2016-05-01 00:00:00",2487,1.78,1347,2319,93,1440,1,Sunday
6775888955,"2016-05-02 00:00:00",0,0,1440,1841,0,1440,2,Monday
6775888955,"2016-05-03 00:00:00",9,0.01,1439,1843,1,1440,3,Tuesday
6775888955,"2016-05-04 00:00:00",0,0,1440,1841,0,1440,4,Wednesday
6775888955,"2016-05-05 00:00:00",0,0,1440,1841,0,1440,5,Thursday
6775888955,"2016-05-06 00:00:00",4697,3.37,1318,2496,122,1440,6,Friday
6775888955,"2016-05-07 00:00:00",1967,1.41,551,1032,56,607,7,Saturday
6962181067,"2016-04-12 00:00:00",10199,6.74,796,1994,253,1049,3,Tuesday
6962181067,"2016-04-13 00:00:00",5652,3.74,548,1718,174,722,4,Wednesday
6962181067,"2016-04-14 00:00:00",1551,1.03,862,1466,86,948,5,Thursday
6962181067,"2016-04-15 00:00:00",5563,3.68,837,1756,217,1054,6,Friday
6962181067,"2016-04-16 00:00:00",13217,8.74,741,2173,333,1074,7,Saturday
6962181067,"2016-04-17 00:00:00",10145,6.71,634,2027,313,947,1,Sunday
6962181067,"2016-04-18 00:00:00",11404,7.54,689,2039,293,982,2,Monday
6962181067,"2016-04-19 00:00:00",10742,7.1,659,2046,271,930,3,Tuesday
6962181067,"2016-04-20 00:00:00",13928,9.55,639,2174,349,988,4,Wednesday
6962181067,"2016-04-21 00:00:00",11835,9.71,708,2179,294,1002,5,Thursday
6962181067,"2016-04-22 00:00:00",10725,7.09,659,2086,303,962,6,Friday
6962181067,"2016-04-23 00:00:00",20031,13.24,484,2571,446,930,7,Saturday
6962181067,"2016-04-24 00:00:00",5029,3.32,720,1705,199,919,1,Sunday
6962181067,"2016-04-25 00:00:00",13239,9.27,637,2194,348,985,2,Monday
6962181067,"2016-04-26 00:00:00",10433,6.9,680,2012,297,977,3,Tuesday
6962181067,"2016-04-27 00:00:00",10320,6.82,697,2034,324,1021,4,Wednesday
6962181067,"2016-04-28 00:00:00",12627,8.35,621,2182,334,955,5,Thursday
6962181067,"2016-04-29 00:00:00",10762,7.11,645,2254,396,1041,6,Friday
6962181067,"2016-04-30 00:00:00",10081,6.66,731,2002,285,1016,7,Saturday
6962181067,"2016-05-01 00:00:00",5454,3.61,722,1740,215,937,1,Sunday
6962181067,"2016-05-02 00:00:00",12912,8.54,655,2162,370,1025,2,Monday
6962181067,"2016-05-03 00:00:00",12109,8.12,654,2072,324,978,3,Tuesday
6962181067,"2016-05-04 00:00:00",10147,6.71,683,2086,335,1018,4,Wednesday
6962181067,"2016-05-05 00:00:00",10524,6.96,591,2066,341,932,5,Thursday
6962181067,"2016-05-06 00:00:00",5908,3.91,717,1850,299,1016,6,Friday
6962181067,"2016-05-07 00:00:00",6815,4.5,745,1947,328,1073,7,Saturday
6962181067,"2016-05-08 00:00:00",4188,2.77,709,1659,165,874,1,Sunday
6962181067,"2016-05-09 00:00:00",12342,8.72,607,2105,295,902,2,Monday
6962181067,"2016-05-10 00:00:00",15448,10.21,626,2361,371,997,3,Tuesday
6962181067,"2016-05-11 00:00:00",6722,4.44,709,1855,230,939,4,Wednesday
6962181067,"2016-05-12 00:00:00",3587,2.37,127,928,113,240,5,Thursday
7007744171,"2016-04-12 00:00:00",14172,10.29,1024,2937,416,1440,3,Tuesday
7007744171,"2016-04-13 00:00:00",12862,9.65,1101,2742,339,1440,4,Wednesday
7007744171,"2016-04-14 00:00:00",11179,8.24,1096,2668,344,1440,5,Thursday
7007744171,"2016-04-15 00:00:00",5273,3.53,1238,2098,202,1440,6,Friday
7007744171,"2016-04-16 00:00:00",4631,3.1,1155,2076,203,1358,7,Saturday
7007744171,"2016-04-17 00:00:00",8059,5.39,1135,2383,305,1440,1,Sunday
7007744171,"2016-04-18 00:00:00",14816,10.98,1077,2832,363,1440,2,Monday
7007744171,"2016-04-19 00:00:00",14194,10.48,1066,2812,374,1440,3,Tuesday
7007744171,"2016-04-20 00:00:00",15566,11.31,1000,3096,440,1440,4,Wednesday
7007744171,"2016-04-21 00:00:00",13744,9.19,1049,2763,391,1440,5,Thursday
7007744171,"2016-04-22 00:00:00",15299,10.24,1065,2889,375,1440,6,Friday
7007744171,"2016-04-23 00:00:00",8093,5.41,1190,2284,250,1440,7,Saturday
7007744171,"2016-04-24 00:00:00",11085,7.42,1021,2667,419,1440,1,Sunday
7007744171,"2016-04-25 00:00:00",18229,13.34,986,3055,454,1440,2,Monday
7007744171,"2016-04-26 00:00:00",15090,10.1,978,2939,462,1440,3,Tuesday
7007744171,"2016-04-27 00:00:00",13541,10.22,1041,2830,399,1440,4,Wednesday
7007744171,"2016-04-28 00:00:00",15128,10.12,1007,2836,433,1440,5,Thursday
7007744171,"2016-04-29 00:00:00",20067,14.3,961,3180,479,1440,6,Friday
7007744171,"2016-04-30 00:00:00",3761,2.52,1240,2051,200,1440,7,Saturday
7007744171,"2016-05-01 00:00:00",5600,3.75,1142,2225,237,1379,1,Sunday
7007744171,"2016-05-02 00:00:00",13041,9.18,1112,2642,328,1440,2,Monday
7007744171,"2016-05-03 00:00:00",14510,10.87,1021,2976,419,1440,3,Tuesday
7007744171,"2016-05-04 00:00:00",0,0,1440,1557,0,1440,4,Wednesday
7007744171,"2016-05-05 00:00:00",15010,11.1,1047,2933,393,1440,5,Thursday
7007744171,"2016-05-06 00:00:00",11459,7.67,1136,2553,304,1440,6,Friday
7007744171,"2016-05-07 00:00:00",0,0,111,120,0,111,7,Saturday
7086361926,"2016-04-12 00:00:00",11317,8.41,745,2772,218,963,3,Tuesday
7086361926,"2016-04-13 00:00:00",5813,3.62,744,2516,212,956,4,Wednesday
7086361926,"2016-04-14 00:00:00",9123,6.12,787,2734,256,1043,5,Thursday
7086361926,"2016-04-15 00:00:00",8585,5.67,864,2395,190,1054,6,Friday
7086361926,"2016-04-16 00:00:00",31,0.01,1437,1635,3,1440,7,Saturday
7086361926,"2016-04-17 00:00:00",0,0,1440,1629,0,1440,1,Sunday
7086361926,"2016-04-18 00:00:00",9827,6.71,1136,2743,226,1362,2,Monday
7086361926,"2016-04-19 00:00:00",10688,7.29,671,2944,260,931,3,Tuesday
7086361926,"2016-04-20 00:00:00",14365,10.64,797,2997,245,1042,4,Wednesday
7086361926,"2016-04-21 00:00:00",9469,6.18,758,2463,231,989,5,Thursday
7086361926,"2016-04-22 00:00:00",9753,6.53,762,2846,270,1032,6,Friday
7086361926,"2016-04-23 00:00:00",2817,1.81,1350,1965,90,1440,7,Saturday
7086361926,"2016-04-24 00:00:00",3520,2.16,566,2049,125,691,1,Sunday
7086361926,"2016-04-25 00:00:00",10091,6.82,706,2752,237,943,2,Monday
7086361926,"2016-04-26 00:00:00",10387,7.07,726,2781,235,961,3,Tuesday
7086361926,"2016-04-27 00:00:00",11107,8.34,829,2693,206,1035,4,Wednesday
7086361926,"2016-04-28 00:00:00",11584,7.8,810,2862,263,1073,5,Thursday
7086361926,"2016-04-29 00:00:00",7881,4.95,1198,2616,242,1440,6,Friday
7086361926,"2016-04-30 00:00:00",14560,9.41,584,2995,367,951,7,Saturday
7086361926,"2016-05-01 00:00:00",12390,8.07,685,2730,303,988,1,Sunday
7086361926,"2016-05-02 00:00:00",10052,6.81,737,2754,231,968,2,Monday
7086361926,"2016-05-03 00:00:00",10288,6.76,761,2754,245,1006,3,Tuesday
7086361926,"2016-05-04 00:00:00",10988,8.31,843,2655,192,1035,4,Wednesday
7086361926,"2016-05-05 00:00:00",8564,5.6,1253,2386,187,1440,5,Thursday
7086361926,"2016-05-06 00:00:00",12461,8.38,834,2924,273,1107,6,Friday
7086361926,"2016-05-07 00:00:00",12827,8.48,621,2739,271,892,7,Saturday
7086361926,"2016-05-08 00:00:00",10677,7.1,695,2534,206,901,1,Sunday
7086361926,"2016-05-09 00:00:00",13566,9.11,743,2960,288,1031,2,Monday
7086361926,"2016-05-10 00:00:00",14433,10.79,1182,2800,201,1383,3,Tuesday
7086361926,"2016-05-11 00:00:00",9572,6.52,757,2735,225,982,4,Wednesday
7086361926,"2016-05-12 00:00:00",3789,2.56,343,1199,67,410,5,Thursday
8053475328,"2016-04-12 00:00:00",18060,14.12,1193,3186,247,1440,3,Tuesday
8053475328,"2016-04-13 00:00:00",16433,13.35,1177,3140,263,1440,4,Wednesday
8053475328,"2016-04-14 00:00:00",20159,15.97,1123,3411,317,1440,5,Thursday
8053475328,"2016-04-15 00:00:00",20669,16.24,1142,3410,298,1440,6,Friday
8053475328,"2016-04-16 00:00:00",14549,11.11,1255,2867,185,1440,7,Saturday
8053475328,"2016-04-17 00:00:00",18827,13.69,1113,3213,327,1440,1,Sunday
8053475328,"2016-04-18 00:00:00",17076,12.66,1137,3133,303,1440,2,Monday
8053475328,"2016-04-19 00:00:00",15929,12.48,1152,3114,288,1440,3,Tuesday
8053475328,"2016-04-20 00:00:00",15108,12.19,695,3043,252,947,4,Wednesday
8053475328,"2016-04-21 00:00:00",16057,12.51,1164,3103,276,1440,5,Thursday
8053475328,"2016-04-22 00:00:00",10520,8.29,1260,2655,180,1440,6,Friday
8053475328,"2016-04-23 00:00:00",22359,17.19,741,3554,362,1103,7,Saturday
8053475328,"2016-04-24 00:00:00",22988,17.95,1096,3577,344,1440,1,Sunday
8053475328,"2016-04-25 00:00:00",20500,15.69,1104,3403,336,1440,2,Monday
8053475328,"2016-04-26 00:00:00",12685,9.62,1182,2846,258,1440,3,Tuesday
8053475328,"2016-04-27 00:00:00",12422,9.82,1187,2852,253,1440,4,Wednesday
8053475328,"2016-04-28 00:00:00",15447,12.4,1188,3062,252,1440,5,Thursday
8053475328,"2016-04-29 00:00:00",12315,9.65,1215,2794,225,1440,6,Friday
8053475328,"2016-04-30 00:00:00",7135,5.59,1281,2408,159,1440,7,Saturday
8053475328,"2016-05-01 00:00:00",1170,0.85,1389,1886,51,1440,1,Sunday
8053475328,"2016-05-02 00:00:00",1969,1.43,1345,1988,95,1440,2,Monday
8053475328,"2016-05-03 00:00:00",15484,11.9,1166,3023,274,1440,3,Tuesday
8053475328,"2016-05-04 00:00:00",14581,11.15,1220,2918,220,1440,4,Wednesday
8053475328,"2016-05-05 00:00:00",14990,11.51,1208,2950,232,1440,5,Thursday
8053475328,"2016-05-06 00:00:00",13953,11,1245,2859,195,1440,6,Friday
8053475328,"2016-05-07 00:00:00",19769,15.67,1076,3331,289,1365,7,Saturday
8053475328,"2016-05-08 00:00:00",22026,17.65,1073,3589,367,1440,1,Sunday
8053475328,"2016-05-09 00:00:00",12465,9.38,1214,2765,226,1440,2,Monday
8053475328,"2016-05-10 00:00:00",14810,11.36,1219,2926,221,1440,3,Tuesday
8053475328,"2016-05-11 00:00:00",12209,9.4,1189,2809,251,1440,4,Wednesday
8053475328,"2016-05-12 00:00:00",4998,3.91,839,1505,71,910,5,Thursday
8253242879,"2016-04-12 00:00:00",9033,7.16,1244,2044,196,1440,3,Tuesday
8253242879,"2016-04-13 00:00:00",8053,6.1,1298,1935,142,1440,4,Wednesday
8253242879,"2016-04-14 00:00:00",5234,3.46,1362,1705,78,1440,5,Thursday
8253242879,"2016-04-15 00:00:00",2672,1.77,1335,1632,105,1440,6,Friday
8253242879,"2016-04-16 00:00:00",9256,6.14,1268,1880,172,1440,7,Saturday
8253242879,"2016-04-17 00:00:00",10204,7.91,1237,2112,203,1440,1,Sunday
8253242879,"2016-04-18 00:00:00",5151,3.48,1278,1829,162,1440,2,Monday
8253242879,"2016-04-19 00:00:00",4212,2.78,1276,1763,164,1440,3,Tuesday
8253242879,"2016-04-20 00:00:00",6466,4.27,1201,1931,239,1440,4,Wednesday
8253242879,"2016-04-21 00:00:00",11268,8.56,1199,2218,241,1440,5,Thursday
8253242879,"2016-04-22 00:00:00",2824,1.87,1320,1651,120,1440,6,Friday
8253242879,"2016-04-23 00:00:00",9282,6.26,1193,2132,247,1440,7,Saturday
8253242879,"2016-04-24 00:00:00",8905,7.13,1313,1976,127,1440,1,Sunday
8253242879,"2016-04-25 00:00:00",6829,4.51,1261,1909,179,1440,2,Monday
8253242879,"2016-04-26 00:00:00",4562,3.04,1299,1813,141,1440,3,Tuesday
8253242879,"2016-04-27 00:00:00",10232,8.18,1286,2008,154,1440,4,Wednesday
8253242879,"2016-04-28 00:00:00",2718,1.8,1393,1580,47,1440,5,Thursday
8253242879,"2016-04-29 00:00:00",6260,4.26,1257,1854,166,1423,6,Friday
8253242879,"2016-04-30 00:00:00",0,0,1440,0,0,1440,7,Saturday
8378563200,"2016-04-12 00:00:00",7626,6.05,723,3635,236,959,3,Tuesday
8378563200,"2016-04-13 00:00:00",12386,9.82,680,4079,299,979,4,Wednesday
8378563200,"2016-04-14 00:00:00",13318,10.56,699,4163,318,1017,5,Thursday
8378563200,"2016-04-15 00:00:00",14461,11.47,729,3666,273,1002,6,Friday
8378563200,"2016-04-16 00:00:00",11207,8.89,563,3363,227,790,7,Saturday
8378563200,"2016-04-17 00:00:00",2132,1.69,599,2572,93,692,1,Sunday
8378563200,"2016-04-18 00:00:00",13630,10.81,720,4157,301,1021,2,Monday
8378563200,"2016-04-19 00:00:00",13070,10.36,737,4092,293,1030,3,Tuesday
8378563200,"2016-04-20 00:00:00",9388,7.44,763,3787,259,1022,4,Wednesday
8378563200,"2016-04-21 00:00:00",15148,12.01,677,4236,298,975,5,Thursday
8378563200,"2016-04-22 00:00:00",12200,9.67,769,4044,284,1053,6,Friday
8378563200,"2016-04-23 00:00:00",5709,4.53,740,2908,165,905,7,Saturday
8378563200,"2016-04-24 00:00:00",3703,2.94,734,2741,135,869,1,Sunday
8378563200,"2016-04-25 00:00:00",12405,9.84,692,4005,274,966,2,Monday
8378563200,"2016-04-26 00:00:00",16208,12.85,593,3763,269,862,3,Tuesday
8378563200,"2016-04-27 00:00:00",7359,5.84,676,3061,200,876,4,Wednesday
8378563200,"2016-04-28 00:00:00",5417,4.3,711,2884,160,871,5,Thursday
8378563200,"2016-04-29 00:00:00",6175,4.9,767,2982,182,949,6,Friday
8378563200,"2016-04-30 00:00:00",2946,2.34,780,2660,121,901,7,Saturday
8378563200,"2016-05-01 00:00:00",11419,9.06,669,3369,208,877,1,Sunday
8378563200,"2016-05-02 00:00:00",6064,4.81,802,3491,209,1011,2,Monday
8378563200,"2016-05-03 00:00:00",8712,6.91,822,3784,286,1108,3,Tuesday
8378563200,"2016-05-04 00:00:00",7875,6.24,680,3110,196,876,4,Wednesday
8378563200,"2016-05-05 00:00:00",8567,6.79,764,3783,283,1047,5,Thursday
8378563200,"2016-05-06 00:00:00",7045,5.59,831,3644,245,1076,6,Friday
8378563200,"2016-05-07 00:00:00",4468,3.54,851,2799,158,1009,7,Saturday
8378563200,"2016-05-08 00:00:00",2943,2.33,621,2685,139,760,1,Sunday
8378563200,"2016-05-09 00:00:00",8382,6.65,772,3721,255,1027,2,Monday
8378563200,"2016-05-10 00:00:00",6582,5.22,840,3586,228,1068,3,Tuesday
8378563200,"2016-05-11 00:00:00",9143,7.25,763,3788,266,1029,4,Wednesday
8378563200,"2016-05-12 00:00:00",4561,3.62,433,1976,116,549,5,Thursday
8583815059,"2016-04-12 00:00:00",5014,3.91,1237,2650,203,1440,3,Tuesday
8583815059,"2016-04-13 00:00:00",5571,4.35,1252,2654,188,1440,4,Wednesday
8583815059,"2016-04-14 00:00:00",3135,2.45,1306,2443,134,1440,5,Thursday
8583815059,"2016-04-15 00:00:00",3430,2.68,1375,2505,65,1440,6,Friday
8583815059,"2016-04-16 00:00:00",5319,4.15,1440,2693,0,1440,7,Saturday
8583815059,"2016-04-17 00:00:00",3008,2.35,1440,2439,0,1440,1,Sunday
8583815059,"2016-04-18 00:00:00",3864,3.01,1309,2536,131,1440,2,Monday
8583815059,"2016-04-19 00:00:00",5697,4.44,1257,2668,183,1440,3,Tuesday
8583815059,"2016-04-20 00:00:00",5273,4.11,1246,2647,194,1440,4,Wednesday
8583815059,"2016-04-21 00:00:00",8538,6.66,1229,2883,211,1440,5,Thursday
8583815059,"2016-04-22 00:00:00",8687,6.78,1170,2944,270,1440,6,Friday
8583815059,"2016-04-23 00:00:00",9423,7.35,1151,3012,289,1440,7,Saturday
8583815059,"2016-04-24 00:00:00",8286,6.46,1188,2889,252,1440,1,Sunday
8583815059,"2016-04-25 00:00:00",4503,3.51,1294,2547,146,1440,2,Monday
8583815059,"2016-04-26 00:00:00",10499,8.19,1134,3093,306,1440,3,Tuesday
8583815059,"2016-04-27 00:00:00",12474,9.73,1229,3142,211,1440,4,Wednesday
8583815059,"2016-04-28 00:00:00",6174,4.82,1209,2757,231,1440,5,Thursday
8583815059,"2016-04-29 00:00:00",15168,11.83,1069,3513,371,1440,6,Friday
8583815059,"2016-04-30 00:00:00",10085,7.87,1093,3164,347,1440,7,Saturday
8583815059,"2016-05-01 00:00:00",4512,3.52,1311,2596,129,1440,1,Sunday
8583815059,"2016-05-02 00:00:00",8469,6.61,1440,2894,0,1440,2,Monday
8583815059,"2016-05-03 00:00:00",12015,9.37,1440,3212,0,1440,3,Tuesday
8583815059,"2016-05-04 00:00:00",3588,2.8,1440,2516,0,1440,4,Wednesday
8583815059,"2016-05-05 00:00:00",12427,9.69,1370,3266,70,1440,5,Thursday
8583815059,"2016-05-06 00:00:00",5843,4.56,1250,2683,190,1440,6,Friday
8583815059,"2016-05-07 00:00:00",6117,4.77,1190,2810,250,1440,7,Saturday
8583815059,"2016-05-08 00:00:00",9217,7.19,1183,2940,257,1440,1,Sunday
8583815059,"2016-05-09 00:00:00",9877,7.7,1260,2947,180,1440,2,Monday
8583815059,"2016-05-10 00:00:00",8240,6.43,1226,2846,214,1440,3,Tuesday
8583815059,"2016-05-11 00:00:00",8701,6.79,1106,2804,253,1359,4,Wednesday
8583815059,"2016-05-12 00:00:00",0,0,1440,0,0,1440,5,Thursday
8792009665,"2016-04-12 00:00:00",2564,1.64,831,2044,116,947,3,Tuesday
8792009665,"2016-04-13 00:00:00",1320,0.84,806,1934,82,888,4,Wednesday
8792009665,"2016-04-14 00:00:00",1219,0.78,853,1963,84,937,5,Thursday
8792009665,"2016-04-15 00:00:00",2483,1.59,937,2009,126,1063,6,Friday
8792009665,"2016-04-16 00:00:00",244,0.16,1428,1721,12,1440,7,Saturday
8792009665,"2016-04-17 00:00:00",0,0,1440,1688,0,1440,1,Sunday
8792009665,"2016-04-18 00:00:00",0,0,1440,1688,0,1440,2,Monday
8792009665,"2016-04-19 00:00:00",0,0,1440,1688,0,1440,3,Tuesday
8792009665,"2016-04-20 00:00:00",3147,2.01,744,2188,149,893,4,Wednesday
8792009665,"2016-04-21 00:00:00",144,0.09,1431,1720,9,1440,5,Thursday
8792009665,"2016-04-22 00:00:00",4068,2.6,817,2419,216,1033,6,Friday
8792009665,"2016-04-23 00:00:00",5245,3.36,795,2748,285,1080,7,Saturday
8792009665,"2016-04-24 00:00:00",400,0.26,1410,1799,30,1440,1,Sunday
8792009665,"2016-04-25 00:00:00",0,0,1440,1688,0,1440,2,Monday
8792009665,"2016-04-26 00:00:00",1321,0.85,1360,1928,80,1440,3,Tuesday
8792009665,"2016-04-27 00:00:00",1758,1.13,900,2067,112,1012,4,Wednesday
8792009665,"2016-04-28 00:00:00",6157,3.94,714,2780,310,1024,5,Thursday
8792009665,"2016-04-29 00:00:00",8360,5.35,634,3101,400,1034,6,Friday
8792009665,"2016-04-30 00:00:00",7174,4.59,749,2896,331,1080,7,Saturday
8792009665,"2016-05-01 00:00:00",1619,1.04,834,1962,79,913,1,Sunday
8792009665,"2016-05-02 00:00:00",1831,1.17,916,2015,101,1017,2,Monday
8792009665,"2016-05-03 00:00:00",2421,1.55,739,2297,156,895,3,Tuesday
8792009665,"2016-05-04 00:00:00",2283,1.46,848,2067,129,977,4,Wednesday
8792009665,"2016-05-05 00:00:00",0,0,1440,1688,0,1440,5,Thursday
8792009665,"2016-05-06 00:00:00",0,0,1440,1688,0,1440,6,Friday
8792009665,"2016-05-07 00:00:00",0,0,1440,1688,0,1440,7,Saturday
8792009665,"2016-05-08 00:00:00",0,0,1440,1688,0,1440,1,Sunday
8792009665,"2016-05-09 00:00:00",0,0,1440,1688,0,1440,2,Monday
8792009665,"2016-05-10 00:00:00",0,0,48,57,0,48,3,Tuesday
8877689391,"2016-04-12 00:00:00",23186,20.4,1036,3921,404,1440,3,Tuesday
8877689391,"2016-04-13 00:00:00",15337,9.58,1098,3566,342,1440,4,Wednesday
8877689391,"2016-04-14 00:00:00",21129,18.98,1061,3793,379,1440,5,Thursday
8877689391,"2016-04-15 00:00:00",13422,7.17,1052,3934,388,1440,6,Friday
8877689391,"2016-04-16 00:00:00",29326,25.29,888,4547,552,1440,7,Saturday
8877689391,"2016-04-17 00:00:00",15118,8.87,1060,3545,380,1440,1,Sunday
8877689391,"2016-04-18 00:00:00",11423,8.67,1215,2761,225,1440,2,Monday
8877689391,"2016-04-19 00:00:00",18785,17.4,1131,3676,309,1440,3,Tuesday
8877689391,"2016-04-20 00:00:00",19948,18.11,1123,3679,317,1440,4,Wednesday
8877689391,"2016-04-21 00:00:00",19377,17.62,1119,3659,321,1440,5,Thursday
8877689391,"2016-04-22 00:00:00",18258,16.31,1141,3427,299,1440,6,Friday
8877689391,"2016-04-23 00:00:00",11200,7.43,1032,3891,408,1440,7,Saturday
8877689391,"2016-04-24 00:00:00",16674,15.74,1148,3455,292,1440,1,Sunday
8877689391,"2016-04-25 00:00:00",12986,8.74,1101,3802,339,1440,2,Monday
8877689391,"2016-04-26 00:00:00",11101,8.43,1157,2860,283,1440,3,Tuesday
8877689391,"2016-04-27 00:00:00",23629,20.65,1104,3808,336,1440,4,Wednesday
8877689391,"2016-04-28 00:00:00",14890,11.3,1143,3060,297,1440,5,Thursday
8877689391,"2016-04-29 00:00:00",9733,7.39,1207,2698,233,1440,6,Friday
8877689391,"2016-04-30 00:00:00",27745,26.72,1089,4398,351,1440,7,Saturday
8877689391,"2016-05-01 00:00:00",10930,8.32,1226,2786,214,1440,1,Sunday
8877689391,"2016-05-02 00:00:00",4790,3.64,1335,2189,105,1440,2,Monday
8877689391,"2016-05-03 00:00:00",10818,8.21,1189,2817,251,1440,3,Tuesday
8877689391,"2016-05-04 00:00:00",18193,16.3,1154,3477,286,1440,4,Wednesday
8877689391,"2016-05-05 00:00:00",14055,10.67,1170,3052,270,1440,5,Thursday
8877689391,"2016-05-06 00:00:00",21727,19.34,1095,4015,345,1440,6,Friday
8877689391,"2016-05-07 00:00:00",12332,8.13,1036,4142,404,1440,7,Saturday
8877689391,"2016-05-08 00:00:00",10686,8.11,1174,2847,266,1440,1,Sunday
8877689391,"2016-05-09 00:00:00",20226,18.25,1131,3710,309,1440,2,Monday
8877689391,"2016-05-10 00:00:00",10733,8.15,1187,2832,253,1440,3,Tuesday
8877689391,"2016-05-11 00:00:00",21420,19.56,1127,3832,313,1440,4,Wednesday
8877689391,"2016-05-12 00:00:00",8064,6.12,770,1849,161,931,5,Thursday
